match_id,team_id,period,window_index,ppda_classic_reliable,ppda_classic_unreliable_reason,ppda_reliable,shots_per_effective_10min_reliable,shots_per_effective_10min_unreliable_reason,xg_per_effective_10min_reliable,xg_per_effective_10min_unreliable_reason,xt_per_effective_10min_reliable,xt_per_effective_10min_unreliable_reason,xt_per_possession_reliable,xt_per_possession_unreliable_reason,progressive_passes_per_100_passes_reliable,progressive_passes_per_100_passes_unreliable_reason,progressive_carries_per_100_possessions_reliable,progressive_carries_per_100_possessions_unreliable_reason,pass_completion_rate_reliable,pass_completion_rate_unreliable_reason,forward_pass_share_reliable,forward_pass_share_unreliable_reason,backward_pass_share_reliable,backward_pass_share_unreliable_reason,long_pass_share_reliable,long_pass_share_unreliable_reason,pressure_events_per_30_opponent_passes_reliable,pressure_events_per_30_opponent_passes_unreliable_reason,pressure_events_per_opponent_possession_reliable,pressure_events_per_opponent_possession_unreliable_reason,high_pressure_share_reliable,high_pressure_share_unreliable_reason,possession_share_reliable,possession_share_unreliable_reason,pressure_regain_3s_rate_reliable,pressure_regain_3s_rate_unreliable_reason,pressure_regain_5s_rate_reliable,pressure_regain_5s_rate_unreliable_reason,pressure_regain_8s_rate_reliable,pressure_regain_8s_rate_unreliable_reason,sequence_regain_3s_rate_reliable,sequence_regain_3s_rate_unreliable_reason,sequence_regain_5s_rate_reliable,sequence_regain_5s_rate_unreliable_reason,sequence_regain_8s_rate_reliable,sequence_regain_8s_rate_unreliable_reason
3857254,776,1,0,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,776,1,1,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,776,1,2,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,776,1,3,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,776,1,4,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,776,1,5,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857254,776,1,6,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,776,1,7,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,776,1,8,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,776,1,9,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857254,776,2,0,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,776,2,1,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857254,776,2,2,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,776,2,3,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,776,2,4,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,776,2,5,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857254,776,2,6,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,776,2,7,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857254,776,2,8,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,776,2,9,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857254,776,2,10,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_opponent_passes,True,,False,zero_denominator,True,,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator
3857254,777,1,0,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,1,1,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,1,2,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,1,3,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,1,4,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,1,5,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,1,6,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,1,7,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,1,8,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,1,9,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,2,0,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,2,1,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,2,2,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,2,3,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,2,4,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,2,5,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,2,6,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,2,7,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,2,8,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,2,9,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857254,777,2,10,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,False,below_minimum_passes,True,,False,below_minimum_passes,False,below_minimum_passes,False,below_minimum_passes,False,below_minimum_passes,True,,True,,False,below_minimum_pressure_events,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857255,772,1,0,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,772,1,1,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,772,1,2,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_opponent_passes,True,,False,zero_denominator,True,,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator
3857255,772,1,3,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,772,1,4,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,772,1,5,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,772,1,6,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,772,1,7,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,772,1,8,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,772,1,9,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,zero_denominator,True,,False,zero_denominator,True,,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator
3857255,772,2,0,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,772,2,1,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857255,772,2,2,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,772,2,3,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,772,2,4,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,772,2,5,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,772,2,6,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,772,2,7,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,772,2,8,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857255,772,2,9,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,zero_denominator,True,,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator
3857255,772,2,10,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_opponent_passes,True,,False,zero_denominator,True,,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator
3857255,778,1,0,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,1,1,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,1,2,False,zero_denominator,False,True,,True,,True,,True,,False,below_minimum_passes,True,,False,below_minimum_passes,False,below_minimum_passes,False,below_minimum_passes,False,below_minimum_passes,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,1,3,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,1,4,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,1,5,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,1,6,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,1,7,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,1,8,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,1,9,False,zero_denominator,False,True,,True,,True,,True,,False,zero_denominator,True,,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,True,,True,,False,below_minimum_pressure_events,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857255,778,2,0,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,2,1,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,2,2,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,2,3,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,2,4,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,2,5,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,2,6,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,2,7,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,2,8,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,2,9,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857255,778,2,10,False,zero_denominator,False,True,,True,,True,,True,,False,below_minimum_passes,True,,False,below_minimum_passes,False,below_minimum_passes,False,below_minimum_passes,False,below_minimum_passes,True,,True,,False,below_minimum_pressure_events,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857256,773,1,0,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857256,773,1,1,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,773,1,2,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,773,1,3,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,773,1,4,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,773,1,5,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,773,1,6,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,773,1,7,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857256,773,1,8,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,773,1,9,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857256,773,2,0,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,773,2,1,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,773,2,2,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,773,2,3,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,773,2,4,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857256,773,2,5,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857256,773,2,6,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857256,773,2,7,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857256,773,2,8,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,773,2,9,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857256,773,2,10,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,773,2,11,False,zero_denominator,False,False,below_minimum_effective_seconds,False,below_minimum_effective_seconds,False,below_minimum_effective_seconds,False,below_minimum_possessions,False,zero_denominator,False,below_minimum_possessions,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,below_minimum_possessions,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator
3857256,786,1,0,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,786,1,1,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,786,1,2,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,786,1,3,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,786,1,4,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,786,1,5,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,786,1,6,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857256,786,1,7,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,786,1,8,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857256,786,1,9,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,zero_denominator,True,,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator
3857256,786,2,0,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,786,2,1,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,786,2,2,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,786,2,3,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,786,2,4,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,786,2,5,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,786,2,6,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,786,2,7,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,786,2,8,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,786,2,9,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,786,2,10,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857256,786,2,11,False,zero_denominator,False,False,below_minimum_effective_seconds,False,below_minimum_effective_seconds,False,below_minimum_effective_seconds,False,below_minimum_possessions,False,zero_denominator,False,below_minimum_possessions,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,below_minimum_possessions,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator,False,zero_denominator
3857257,776,1,0,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857257,776,1,1,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857257,776,1,2,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857257,776,1,3,False,zero_denominator,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857257,776,1,4,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,False,below_minimum_pressure_events,True,,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events,False,below_minimum_pressure_events
3857257,776,1,5,False,below_minimum_opponent_passes,False,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857257,776,1,6,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857257,776,1,7,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
3857257,776,1,8,True,,True,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,,True,
